"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2016-06-29",235420.778925,1850,3878360,1.93,79290,9339.46821633,13.39502662,"null",NA
"2016-06-30",413068.444448,2441,4211100,2.08,187842,7088.35661982,17.63116519,"null",NA
"2016-07-01",419929.885686,1198,4214360,2.08,23880,7605.58330518,8.02405850999,"null",NA
"2016-07-02",571580.720786,2804,4005290,1.97,24283,9451.14215976,20.04548121,"null",NA
"2016-07-03",208160.85024,1102,4090170,2,28905,8128.68756651,9.61086557001,"null",NA
"2016-07-04",222638.226855,1708,4014760,1.96,20097,8340.28030143,14.55163254,"null",NA
"2016-07-05",756430.97652,1371,4077400,1.98,28275,8242.80565041,9.91067499001,"null",NA
"2016-07-06",483565.306012,1867,4052220,1.96,17638,8199.50944649,12.80934094,"null",NA
"2016-07-07",200415.753839,1952,3919700,1.89,28198,9031.68109363,18.76766938,"null",NA
"2016-07-08",135864.223083,1240,3482880,1.67,44830,7536.09988159,8.70497970999,"null",NA
"2016-07-09",357489.18277,2069,3869740,1.85,13860,7815.43022466,11.42610957,"null",NA
"2016-07-10",255520.66288,2884,3441260,1.64,13936,8851.280247,16.39719969,"null",NA
"2016-07-11",72687.1008223,1018,3635640,1.72,15065,7797.97207823,6.71983474,"null",NA
"2016-07-12",378157.477977,2324,3591000,1.7,19566,7541.91926373,19.01192941,"null",NA
"2016-07-13",248839.665462,1089,3559000,1.67,17697,6575.90182717,8.81017841999,"null",NA
"2016-07-14",584841.016834,1861,3606830,1.69,13207,9252.81761516,11.64760332,"null",NA
"2016-07-15",172181.479497,1658,3887590,1.82,52673,8315.89708938,10.76390068,"null",NA
"2016-07-16",173200.735011,1643,3869890,1.8,22706,8065.66365703,10.33544519,"null",NA
"2016-07-17",205169.840271,1869,3678220,1.7,20333,8129.67686063,16.00932388,"null",NA
"2016-07-18",866356.14573,1138,3940150,1.82,9538,7611.7518495,7.65156222996,"null",NA
"2016-07-19",535820.929876,3019,3861090,1.78,18862,8298.43894299,23.32766463,"null",NA
"2016-07-20",102127.351407,1244,3878200,1.78,17470,8211.14821076,8.53560993999,"null",NA
"2016-07-21",150715.932061,1684,3784800,1.73,25652,8065.66365702,9.71358471002,"null",NA
"2016-07-22",166043.250815,1425,3802060,1.73,19713,8001.65045342,9.70694470001,"null",NA
"2016-07-23",118867.573024,1074,3830930,1.74,16589,8705.79569334,7.68076232,"null",NA
"2016-07-24",151198.151335,1380,3842410,1.73,21025,8240.2451215,9.56035502,"null",NA
"2016-07-25",211062.355156,1580,3750640,1.69,109722,7355.699035,15.86983068,"null",NA
