"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2015-11-01",593.180252458,496,1226560,0.000136,950,"null",14090.799148,40,NA
"2015-11-02",332.81164846,523,1348540,0.00015,419,"null",15181,37,NA
"2015-11-03",5077.44859814,548,1463990,0.000163,3720,"null",17271.277825,43,NA
"2015-11-04",742.087673675,537,1555110,0.000173,1613,"null",15248.142628,43,NA
"2015-11-05",1360.71068883,523,1353420,0.00015,1455,"null",15577.614426,38,NA
"2015-11-06",950.672801934,523,1357870,0.000151,217,"null",15274.043726,38,NA
"2015-11-07",99.8932579325,540,1276320,0.000142,218,"null",14816.871675,43,NA
"2015-11-08",1026.8148174,526,1475970,0.000164,484,"null",15386,38,NA
"2015-11-09",484.575565875,528,1278300,0.000142,352,"null",15551.460829,45,NA
"2015-11-10",713.010304811,516,1337270,0.000149,398,"null",15153.719799,36,NA
"2015-11-11",600.936116964,488,1188270,0.000132,686,"null",14757.019361,6,NA
"2015-11-12",1157.46196081,499,1139010,0.000127,708,"null",16086.514313,21,NA
"2015-11-13",22.388424,474,1183480,0.000131,77,"null",14154,11,NA
"2015-11-14",537.438291437,559,1150090,0.000128,112,"null",15392.26513,53,NA
"2015-11-15",2768.64507239,541,1144000,0.000127,2260,"null",16541.07996,43,NA
"2015-11-16",383.741610503,534,1007210,0.000112,1355,"null",15364.926988,42,NA
"2015-11-17",1740.46087346,520,1161680,0.000129,6187,"null",16385.950915,33,NA
"2015-11-18",3369.99832398,512,902826,1e-04,3405,"null",17294.127874,51,NA
"2015-11-19",180.335411095,345,979074,0.000109,616,"null",6184.925485,15,NA
"2015-11-20",508.991190019,540,999873,0.000111,69,"null",7846,46,NA
"2015-11-21",1280.80867476,83,1020430,0.000113,778,"null",1773.121985,43,NA
"2015-11-22",630.752483294,150,929880,0.000103,686,"null",2095.567562,46,NA
"2015-11-23",86.7576715818,539,898880,1e-04,92,"null",7632.413681,51,NA
"2015-11-24",4.73535406059,531,955314,0.000106,179,"null",7595,38,NA
"2015-11-25",649.287374666,523,897112,1e-04,772,"null",7601.358323,47,NA
"2015-11-26",608.622657156,374,973836,0.000108,696,"null",5591.294872,46,NA
"2015-11-27",715.551966663,545,1003330,0.000111,1016,"null",8239.543061,51,NA
"2015-11-28",353.146361048,539,833174,9.3e-05,946,"null",8070.733833,47,NA
"2015-11-29",357.908161014,528,960336,0.000107,247,"null",7830.589556,48,NA
"2015-11-30",698.944419801,545,933912,0.000104,224,"null",8157.056114,53,NA
"2015-12-01",1148.99206942,326,950715,0.000106,1860,"null",5198.610294,29,NA
"2015-12-02",2639.33365617,136,1044380,0.000116,3449,"null",2131.424817,50,NA
"2015-12-03",1123.93460557,405,922833,0.000103,1771,"null",6956.800853,62,NA
"2015-12-04",480.234357617,245,974880,0.000108,1096,"null",3404.148639,45,NA
"2015-12-05",1877.81820154,551,1058130,0.000118,165,"null",7947.186497,55,NA
"2015-12-06",1063.69701551,553,1077410,0.00012,2133,"null",8427.258118,56,NA
"2015-12-07",199.869728076,548,930447,0.000103,792,"null",7851.770998,51,NA
"2015-12-08",1022.7194837,528,1137930,0.000126,1172,"null",8144.060224,43,NA
"2015-12-09",1119.39488326,590,1205030,0.000134,676,"null",8584.583649,65,NA
"2015-12-10",1689.06569151,553,1233710,0.000137,561,"null",8428.184314,50,NA
"2015-12-11",1060.75438972,527,1311020,0.000146,258,"null",8080.882301,47,NA
"2015-12-12",123.537420604,15,1320440,0.000147,718,"null",370.066291,18,NA
"2015-12-13",6450.72759648,299,1399390,0.000155,2345,"null",5395.30309,17,NA
"2015-12-14",809.728200831,497,1288610,0.000143,187,"null",7849.911613,16,NA
"2015-12-15",615.409174187,529,1239320,0.000138,1109,"null",8285.770674,44,NA
"2015-12-16",2276.68793573,585,1131790,0.000126,7084,"null",9476.355687,52,NA
"2015-12-17",23474.8744995,669,1790580,0.000199,33215,"null",14244.998502,75,NA
"2015-12-18",5129.32488862,558,2188060,0.000243,12619,"null",10487.689868,28,NA
"2015-12-19",4761.19174961,547,1639130,0.000182,4681,"null",9706.571632,26,NA
"2015-12-20",3616.28888378,521,1461530,0.000162,3616,"null",9249.168269,21,NA
"2015-12-21",1462.05308797,528,1398200,0.000155,6140,"null",9285.291303,24,NA
"2015-12-22",1097.75075825,514,1729500,0.000192,3694,"null",8330.837017,20,NA
"2015-12-23",3527.63033161,290,1742160,0.000194,4073,"null",6110.081983,21,NA
"2015-12-24",4092.32967636,25,1824760,0.000203,3898,"null",2272.127326,12,NA
"2015-12-25",1128.15778036,15,1635830,0.000182,3183,"null",832.681009,10,NA
"2015-12-26",543.85794955,22,1665990,0.000185,1106,"null",613.723968,18,NA
"2015-12-27",1536.21560883,48,1454210,0.000162,3405,"null",2177.122388,10,NA
"2015-12-28",1265.26499124,14,1352370,0.00015,1392,"null",759.333432,14,NA
"2015-12-29",368.859198884,284,1256480,0.00014,1042,"null",4619.682719,9,NA
"2015-12-30",355.049487253,246,1448130,0.000161,2870,"null",4216,11,NA
"2015-12-31",211.952406019,469,1439410,0.00016,1171,"null",7492.00621,14,NA
"2016-01-01",707.929876074,470,1358320,0.000151,1361,"null",7842.226072,21,NA
"2016-01-02",89.3312551244,309,1458810,0.000162,1140,"null",4772.72549,14,NA
"2016-01-03",602.839169876,212,1484340,0.000165,573,"null",3340,21,NA
"2016-01-04",4133.88571536,526,1575230,0.000175,7346,"null",9813.486036,24,NA
"2016-01-05",1703.29575937,509,1824260,0.000203,1676,"null",8393.057774,29,NA
"2016-01-06",165.763025002,496,1678260,0.000186,1372,"null",7706.845142,16,NA
"2016-01-07",3467.7825584,567,1688180,0.000188,20869,"null",11202.476044,42,NA
"2016-01-08",12465.1103901,88,2265820,0.000252,30481,"null",5979.639341,38,NA
"2016-01-09",8700.64955673,66,2447750,0.000272,9030,"null",3370.944022,38,NA
"2016-01-10",307.382968432,17,2307980,0.000256,3027,"null",359.475808,20,NA
"2016-01-11",4060.89814382,274,2309540,0.000257,11982,"null",5266.007591,17,NA
"2016-01-12",8338.82102873,504,2146070,0.000238,7721,"null",9549.918889,25,NA
"2016-01-13",5189.35791194,516,2318410,0.000258,6263,"null",9573.929047,22,NA
"2016-01-14",18753.6322123,560,2233940,0.000248,39981,"null",12257.336281,54,NA
"2016-01-15",18946.9718119,546,2563120,0.000285,37975,"null",13836.247766,44,NA
"2016-01-16",5181.25174016,326,2295880,0.000255,10071,"null",5910.105509,33,NA
"2016-01-17",5777.57244286,530,2501490,0.000278,9379,"null",10032.960153,27,NA
"2016-01-18",75886.9624998,483,2556000,0.000284,68567,"null",15323.999919,47,NA
"2016-01-19",30538.2110894,270,3166920,0.000352,126416,"null",11213.238317,59,NA
"2016-01-20",59380.9386748,740,4146700,0.000461,252740,"null",22169.98363,110,NA
"2016-01-21",34100.4403577,635,5239790,0.000582,81548,"null",14336.118253,55,NA
"2016-01-22",50300.7277287,590,4227180,0.00047,52632,"null",12965.328325,50,NA
"2016-01-23",21828.6181489,564,4081240,0.000453,68777,"null",11103.044269,42,NA
"2016-01-24",14426.8265243,547,4191350,0.000466,28556,"null",11096.653125,38,NA
"2016-01-25",15458.627542,560,3718220,0.000413,27464,"null",10610.984877,58,NA
"2016-01-26",30692.6915208,558,3410470,0.000379,26105,"null",11623.39899,39,NA
"2016-01-27",33747.8392888,568,3756420,0.000417,35648,"null",12895.521695,41,NA
"2016-01-28",23464.9039735,549,3795520,0.000422,19034,"null",10879.230317,32,NA
"2016-01-29",5735.0237527,556,3562020,0.000396,19446,"null",9786.489198,42,NA
"2016-01-30",5387.63399083,560,3853500,0.000428,35814,"null",10543.68276,52,NA
"2016-01-31",18122.1638253,388,4122060,0.000458,46422,"null",7504.843047,47,NA
"2016-02-01",10265.712139,738,4448570,0.000494,52135,"null",25705.775214,111,NA
"2016-02-02",11356.0646365,688,4564120,0.000507,114264,"null",16077.801188,51,NA
"2016-02-03",65659.161931,641,5228850,0.000581,91762,"null",14561.912462,71,NA
"2016-02-04",112208.022078,596,5661540,0.000629,78974,"null",13635.487896,50,NA
"2016-02-05",12187.4403875,533,5407140,0.000601,24322,"null",10409.223348,38,NA
"2016-02-06",25693.5993862,535,5680220,0.000631,16086,"null",9958.491379,33,NA
"2016-02-07",24256.7261503,532,5703340,0.000634,24609,"null",10635.642103,41,NA
"2016-02-08",15632.4056004,543,5456290,0.000606,15958,"null",10323.680478,41,NA
"2016-02-09",15580.8854099,530,5312020,0.00059,18947,"null",9761.444085,40,NA
"2016-02-10",24476.1566509,338,4920790,0.000547,23021,"null",8277.487061,45,NA
"2016-02-11",27838.8207623,571,4813170,0.000535,21143,"null",13222.875236,59,NA
"2016-02-12",20114.9353034,632,4645570,0.000516,31204,"null",11608.736547,81,NA
"2016-02-13",21050.5879508,577,5455420,0.000606,21921,"null",10892.476338,62,NA
"2016-02-14",23572.4711413,537,5106440,0.000567,8013,"null",10006.153366,49,NA
"2016-02-15",5008.36321428,491,5350530,0.000595,8518,"null",8609.342227,34,NA
"2016-02-16",15344.90434,587,5200430,0.000578,33862,"null",12140.294614,37,NA
"2016-02-17",17745.3877912,611,4692870,0.000521,23223,"null",13678.53327,45,NA
"2016-02-18",26091.8801261,639,4194320,0.000466,57118,"null",16864.431066,47,NA
"2016-02-19",10182.2266634,563,5037710,0.00056,33913,"null",10878.016995,31,NA
"2016-02-20",40966.8784821,631,5082410,0.000565,84725,"null",17828.993538,39,NA
