"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2015-02-01","null",606,1706270,0.28361,17051,17103.3088709,42.7658377487,"null",NA
"2015-02-02","null",606,1814850,0.30081,16725,17124.9694022,45.014524702,"null",NA
"2015-02-03","null",662,1820860,0.300962,11397,16754.915223,48.538010623,"null",NA
"2015-02-04","null",576,1753690,0.289054,19736,16669.5941401,37.2658194918,"null",NA
"2015-02-05","null",699,1761170,0.289486,13746,17053.5477786,54.0220617958,"null",NA
"2015-02-06","null",540,1661450,0.272327,14473,16704.7769366,36.4232190616,"null",NA
"2015-02-07","null",763,1656860,0.270831,12075,17516.3529383,72.7026959313,"null",NA
"2015-02-08","null",507,1689980,0.275459,11615,16528.2060818,35.8854546938,"null",NA
"2015-02-09","null",598,1591870,0.258768,12603,16492.4717775,44.620371486,"null",NA
"2015-02-10","null",433,1559910,0.252897,14973,16904.0222456,32.4842577461,"null",NA
"2015-02-11","null",633,1512250,0.244507,23085,16776.460967,43.6845763379,"null",NA
"2015-02-12","null",560,1456630,0.234869,25486,16715.9732344,42.0258984109,"null",NA
"2015-02-13","null",612,1554650,0.250009,12966,16434.9777837,48.5286407132,"null",NA
"2015-02-14","null",546,1591440,0.255242,19546,16833.3386077,37.0840340941,"null",NA
"2015-02-15","null",603,1749650,0.279862,13141,17020.4987587,43.7698026584,"null",NA
"2015-02-16","null",459,1583380,0.252583,8801,15643.5113297,30.4061654816,"null",NA
"2015-02-17","null",551,1577450,0.251008,16775,16954.5545587,33.975757146,"null",NA
"2015-02-18","null",678,1598190,0.253632,33558,16674.3649893,46.0877300081,"null",NA
"2015-02-19","null",554,1573510,0.249056,35329,16662.6890542,35.580873184,"null",NA
"2015-02-20","null",600,1803180,0.284644,23536,16434.0158132,46.634590257,"null",NA
"2015-02-21","null",513,1939520,0.305391,14275,16469.9427355,37.8815704988,"null",NA
"2015-02-22","null",489,1927720,0.30275,28371,16664.9846788,30.3068856518,"null",NA
"2015-02-23","null",881,2005950,0.314207,82507,16920.4596308,67.6087788378,"null",NA
"2015-02-24","null",789,2463620,0.384864,77991,16313.9968609,59.2950389237,"null",NA
"2015-02-25","null",555,2150140,0.335048,33340,16020.0394332,39.0665149858,"null",NA
"2015-02-26","null",710,2350210,0.365299,31163,16463.6753202,52.597497414,"null",NA
"2015-02-27","null",530,2305920,0.357521,36994,16128.5787928,35.8944886072,"null",NA
"2015-02-28","null",846,2492860,0.385549,68062,16532.3110985,72.8345288928,"null",NA
"2015-03-01","null",764,2769930,0.427313,23255,16386.5342143,53.4661562812,"null",NA
"2015-03-02","null",701,2766530,0.425727,67915,16218.5570376,52.3190997469,"null",NA
"2015-03-03","null",830,2792970,0.428695,23029,16510.7356283,79.7543276832,"null",NA
"2015-03-04","null",688,2713080,0.415367,21345,16056.7454237,53.9040714271,"null",NA
"2015-03-05","null",650,2705880,0.413275,45238,15524.7656286,50.1490249513,"null",NA
"2015-03-06","null",648,3100550,0.472445,77668,17071.9569763,52.6441076948,"null",NA
"2015-03-07","null",529,3198930,0.486154,25259,16325.6808213,44.051031038,"null",NA
"2015-03-08","null",524,3071180,0.46557,39107,15782.5698338,38.4424931572,"null",NA
"2015-03-09","null",644,3236970,0.489531,110877,16109.9531919,49.0057263741,"null",NA
"2015-03-10","null",1130,4296870,0.648228,182299,16201.2825929,92.4530530141,"null",NA
"2015-03-11","null",883,5263560,0.792159,95830,16483.5168157,66.452165093,"null",NA
"2015-03-12","null",707,4766020,0.71549,62621,15726.4013172,51.7706190292,"null",NA
"2015-03-13","null",807,4533130,0.678898,56953,16672.6889015,62.2795517778,"null",NA
"2015-03-14","null",671,4240350,0.633491,83441,15621.3062843,53.1011789938,"null",NA
"2015-03-15","null",717,4525900,0.674561,70322,15922.7131453,49.047442529,"null",NA
"2015-03-16","null",1043,4675430,0.695199,110309,16249.2560557,91.7378565039,"null",NA
"2015-03-17","null",792,5438720,0.806746,61111,15759.7520329,59.9510231963,"null",NA
"2015-03-18","null",725,5086120,0.752673,51858,15948.4199101,46.6296835563,"null",NA
"2015-03-19","null",824,4381670,0.646906,52047,16124.7256853,49.4801628093,"null",NA
"2015-03-20","null",696,4529630,0.667179,28023,15937.6062652,43.7083308477,"null",NA
"2015-03-21","null",784,4374530,0.642876,61605,15826.3702145,50.8792019636,"null",NA
"2015-03-22","null",948,5069650,0.743241,108985,15497.5520451,68.3784077615,"null",NA
"2015-03-23","null",1048,5300020,0.775314,45634,15696.3830932,66.9298038385,"null",NA
"2015-03-24","null",774,5255200,0.766937,52144,15688.1207944,43.9489628036,"null",NA
"2015-03-25","null",820,4851810,0.706427,98536,16045.5840453,50.9127812168,"null",NA
"2015-03-26","null",797,5285540,0.767811,44427,15706.1164701,60.2695578903,"null",NA
"2015-03-27","null",787,5136280,0.744401,42036,15634.7040656,45.7720995944,"null",NA
"2015-03-28","null",834,5389510,0.779336,74210,15765.2620569,50.6409757409,"null",NA
"2015-03-29","null",830,5590830,0.806605,58609,16110.3218752,60.5315353166,"null",NA
"2015-03-30","null",860,4993790,0.718821,108069,15773.4791148,50.7177361658,"null",NA
"2015-03-31","null",1169,6061480,0.870559,216122,15946.2756561,101.000176167,"null",NA
"2015-04-01","null",986,6333310,0.907474,119203,15505.9868697,72.0602405613,"null",NA
