"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2015-12-27",67737.4421267,21856,64650000,0.853166,164565,26853.75,86.6343450292,2215,NA
"2015-12-28",378461.036682,12325,64913200,0.856356,235134,27057.96875,36.4004906885,2423,NA
"2015-12-29",241549.405965,11292,63985600,0.843835,215742,26661.09375,33.1892110499,2393,NA
"2015-12-30",188128.833796,21716,66314200,0.874258,604078,26736.25,76.1322840017,2363,NA
"2015-12-31",355305.072598,10257,69207400,0.912098,663994,26908.28125,25.0673246473,2578,NA
"2016-01-01",321708.374938,8206,70870900,0.933712,206062,26070.3125,15.6508949367,2350,NA
"2016-01-02",245604.197335,9140,71933100,0.947401,255504,27383.90625,19.3597908119,2410,NA
"2016-01-03",347988.606498,9248,71275900,0.93843,407632,27675.78125,19.4483166825,2454,NA
"2016-01-04",149811.548117,9425,73853900,0.972045,346245,27420.625,21.3104318963,2538,NA
"2016-01-05",987732.115139,16380,72442400,0.953147,219833,27839.21875,60.3564445043,2534,NA
"2016-01-06",248781.82236,17007,72229700,0.950028,308791,27625.46875,66.5339184502,2645,NA
"2016-01-07",334745.241839,22025,72692900,0.955801,647462,27022.1875,65.5065476024,2683,NA
"2016-01-08",185057.494975,10891,71724000,0.942752,545600,27996.71875,26.0495075445,2610,NA
"2016-01-09",207720.12846,11692,75001800,0.985501,226281,27595.78125,39.3005175209,2624,NA
"2016-01-10",138866.851353,10255,75031200,0.985557,390888,27287.96875,26.3260527733,2797,NA
"2016-01-11",504162.045601,10846,76096500,0.999216,1011920,27005.15625,25.5135651128,2950,NA
"2016-01-12",1059789.47596,10824,81217300,1.07,2898760,25900.78125,25.6307222675,2986,NA
"2016-01-13",482477.346614,17634,86530000,1.14,1005910,26535.3125,60.3126094436,2815,NA
"2016-01-14",372400.046082,10617,85539300,1.12,751961,26919.21875,26.776176405,2752,NA
"2016-01-15",1115559.38705,9827,90321700,1.18,3910550,26797.34375,23.1601242178,3125,NA
"2016-01-16",696879.897529,10622,93099400,1.22,2462630,26523.125,22.6502570573,2665,NA
"2016-01-17",452570.185605,9707,93207300,1.22,1171150,26599.84375,17.0397021972,2578,NA
"2016-01-18",3013698.20084,12883,101699000,1.33,4278930,26620.15625,30.9188099799,3050,NA
"2016-01-19",1761829.18688,13383,108628000,1.42,2446740,26092.8125,35.576958228,2845,NA
"2016-01-20",816295.262532,10549,104124000,1.36,2933220,26542.5,19.0134918696,3350,NA
"2016-01-21",757377.67436,10636,117111000,1.53,1614960,25919.21875,20.2959758345,2901,NA
"2016-01-22",1424488.2325,13752,118244000,1.55,1567240,26255,31.1813250746,2977,NA
"2016-01-23",1715780.58763,10946,115002000,1.5,7370980,25769.6875,17.4328034106,3409,NA
"2016-01-24",3649253.11376,12715,145358000,1.9,9669770,27239.21875,23.7308825767,3822,NA
"2016-01-25",4599895.08774,17048,164313000,2.15,10739300,25700.78125,40.1912428608,4039,NA
"2016-01-26",3656139.96786,16451,193838000,2.53,13939200,26985.46875,37.8980575476,4328,NA
"2016-01-27",2737151.84394,18660,172061000,2.25,6961080,26104.53125,56.8601467197,4055,NA
"2016-01-28",2221830.04699,16692,184294000,2.41,4903850,26560.9375,41.3560110411,4465,NA
"2016-01-29",2193242.6783,16323,194815000,2.54,6662340,26164.21875,37.4103434275,4322,NA
"2016-01-30",2484925.85452,14594,192176000,2.51,3725080,26193.125,35.4292821681,4340,NA
"2016-01-31",2672115.68922,14092,187289000,2.44,5847500,25681.875,33.8837693668,4391,NA
"2016-02-01",1391891.83115,14122,177881000,2.32,3994100,26431.25,32.5392274162,4199,NA
"2016-02-02",1374775.08365,14242,169923000,2.22,3451270,25864.6875,29.4629278384,4166,NA
"2016-02-03",1507493.46534,14218,186609000,2.43,3987750,27301.71875,27.7291754773,4327,NA
"2016-02-04",834721.46983,14273,194126000,2.53,3552320,26562.34375,32.7175018566,4077,NA
"2016-02-05",1481566.12417,15140,197363000,2.57,2636700,26558.59375,38.9743714932,4698,NA
"2016-02-06",592095.109826,31337,194621000,2.53,1921240,26345.78125,240.782836139,3839,NA
"2016-02-07",2274794.97332,14219,194884000,2.54,7007060,26684.6875,53.1207339074,4054,NA
"2016-02-08",4375792.90755,14598,228504000,2.97,9725690,26651.875,37.8124273589,4496,NA
"2016-02-09",4966029.42603,15453,244110000,3.17,17954000,26474.21875,50.1669254837,4756,NA
"2016-02-10",7746949.51446,17079,307684000,4,28640400,26161.25,58.8842443713,6031,NA
"2016-02-11",8085998.40217,21064,345964000,4.5,26408200,26477.8125,46.5235472664,7681,NA
"2016-02-12",12510236.4474,18001,457618000,5.95,23360800,26498.90625,33.065545419,6484,NA
"2016-02-13",7352170.22984,19247,437667000,5.69,24218800,26884.6875,36.1185857096,6065,NA
"2016-02-14",4965400.47055,16571,416193000,5.4,11226500,26329.0625,27.7730442997,5549,NA
"2016-02-15",3903432.19386,17096,410643000,5.33,13934200,26225.3125,30.7253429587,5685,NA
"2016-02-16",6928102.16575,17458,410605000,5.33,15889100,26445.78125,33.2945208106,5688,NA
"2016-02-17",3234725.8286,19901,330635000,4.29,15451000,25672.03125,41.0193936772,5729,NA
"2016-02-18",4248506.44875,16895,291068000,3.77,17054000,26214.84375,29.2699233549,5537,NA
"2016-02-19",2164082.76871,17788,338222000,4.38,7666320,26655.46875,37.0360032943,5531,NA
"2016-02-20",5578710.35002,16664,361281000,4.68,8631090,26560.78125,26.7916448964,5228,NA
"2016-02-21",2079867.79463,16981,336572000,4.36,6413550,26536.5625,28.140680308,6287,NA
"2016-02-22",3748825.58399,18096,360185000,4.66,15056200,26757.8125,32.5491110595,6008,NA
"2016-02-23",8805613.80032,18357,439084000,5.68,13380600,26170,94.1643662476,6048,NA
"2016-02-24",11730399.6364,19476,432977000,5.6,11426500,26426.875,52.032071341,6036,NA
"2016-02-25",5711754.03552,19412,478149000,6.19,21471800,26823.75,31.6128430903,6599,NA
